,victim_race,victim_age,victim_sex,city,state,lat,lon,disposition,reported_date_fixed
39888,Black,34,Male,Omaha,NE,41.3038649,-96.0043229,Open/No arrest,2013-05-20
39889,Black,34,Female,Omaha,NE,41.2920865,-95.9626283,Closed by arrest,2013-05-25
39890,Black,26,Male,Omaha,NE,41.265454,-95.924142,Closed by arrest,2013-05-29
39891,Hispanic,25,Male,Omaha,NE,41.2200714,-95.9640668,Closed without arrest,2013-06-15
39892,Black,18,Male,Omaha,NE,41.3039132,-95.945244,Open/No arrest,2013-06-16
39893,Black,17,Male,Omaha,NE,41.3039132,-95.945244,Open/No arrest,2013-06-16
39894,White,19,Male,Omaha,NE,41.299963,-95.9348663,Closed by arrest,2013-07-05
39895,Black,46,Female,Omaha,NE,41.274665,-95.9581949,Open/No arrest,2013-07-06
39896,White,48,Male,Omaha,NE,41.21448,-95.951174,Closed by arrest,2013-07-14
39897,Black,29,Male,Omaha,NE,41.2988169,-96.0042279,Closed by arrest,2013-07-14
39899,Black,33,Male,Omaha,NE,41.2806138,-95.939633,Open/No arrest,2013-07-22
39900,Black,23,Male,Omaha,NE,41.2884809,-95.9504638,Closed by arrest,2013-08-08
39901,Hispanic,29,Male,Omaha,NE,41.219983,-95.939011,Closed by arrest,2013-08-11
39902,Hispanic,26,Male,Omaha,NE,41.219983,-95.939011,Closed by arrest,2013-08-11
39903,Hispanic,19,Female,Omaha,NE,41.2124715,-95.9764696,Closed by arrest,2013-08-15
39904,Black,22,Male,Omaha,NE,41.2753906,-95.939967,Closed by arrest,2013-08-19
39905,White,74,Male,Omaha,NE,41.2535801,-95.95182,Open/No arrest,2013-08-20
39906,White,43,Female,Omaha,NE,41.202474,-96.065765,Closed by arrest,2013-09-17
39907,Black,31,Male,Omaha,NE,41.2137918,-96.0052776,Closed by arrest,2013-10-08
39908,Black,19,Male,Omaha,NE,41.2288722,-95.9452831,Open/No arrest,2013-10-18
39909,White,0,Male,Omaha,NE,41.3293512,-96.0356606,Closed by arrest,2013-10-20
39910,Black,28,Male,Omaha,NE,41.3159565,-95.9627969,Open/No arrest,2013-11-18
39911,White,41,Female,Omaha,NE,41.2786839,-95.9662718,Closed by arrest,2013-11-30
39912,Black,34,Male,Omaha,NE,41.2898357,-95.9540454,Closed by arrest,2013-12-10
39913,Black,24,Female,Omaha,NE,41.2043098,-96.0834463,Open/No arrest,2013-12-15
39914,Other,52,Male,Omaha,NE,41.2787162,-95.9704968,Closed by arrest,2013-12-09
39915,Black,29,Male,Omaha,NE,41.2852374,-95.9859446,Closed without arrest,2013-12-27
39916,Black,5,Female,Omaha,NE,41.2895851,-95.9809506,Closed by arrest,2014-01-15
39917,Black,17,Male,Omaha,NE,41.2945919,-95.9977146,Closed by arrest,2014-02-21
39918,White,55,Male,Omaha,NE,41.271327,-95.9393798,Closed by arrest,2014-03-06
39919,White,21,Male,Omaha,NE,41.3218644,-95.9466457,Closed by arrest,2014-03-07
39920,Black,43,Male,Omaha,NE,41.306198,-96.0069539,Closed by arrest,2014-04-05
39921,White,18,Male,Omaha,NE,41.286854,-95.99629,Closed by arrest,2014-04-14
39922,Black,29,Male,Omaha,NE,41.2882974,-95.9569597,Closed without arrest,2014-04-27
39923,White,30,Female,Omaha,NE,41.2502258,-95.9346458,Closed by arrest,2014-05-06
39924,Black,16,Male,Omaha,NE,41.2669136,-95.9449538,Closed by arrest,2014-05-14
39925,White,38,Female,Omaha,NE,41.208317,-96.06647,Closed by arrest,2014-05-18
39926,Black,26,Male,Omaha,NE,41.3107739,-95.9819214,Closed by arrest,2014-05-21
39927,Black,23,Male,Omaha,NE,41.2942774,-95.9654685,Closed by arrest,2014-06-07
39928,Black,59,Male,Omaha,NE,41.2786839,-95.9662718,Open/No arrest,2014-06-18
39929,Black,51,Male,Omaha,NE,41.3150574,-95.9775632,Open/No arrest,2014-06-21
39930,Black,41,Male,Omaha,NE,41.310564,-95.96768,Closed by arrest,2014-06-25
39931,White,25,Female,Omaha,NE,41.2052654,-96.0877556,Closed by arrest,2014-07-06
39932,Black,59,Male,Omaha,NE,41.2549161,-95.9620128,Closed by arrest,2014-07-20
39933,Other,1,Male,Omaha,NE,41.2907221,-95.967572,Closed by arrest,2014-07-26
39934,Black,21,Male,Omaha,NE,41.292403,-95.968216,Open/No arrest,2014-08-16
39935,Black,76,Male,Omaha,NE,41.2932748,-95.9469762,Closed by arrest,2014-08-30
39936,Black,30,Male,Omaha,NE,41.2923877,-95.9469768,Open/No arrest,2014-09-05
39937,Black,36,Male,Omaha,NE,41.2879366,-95.9542941,Open/No arrest,2014-09-14
39938,White,71,Male,Omaha,NE,41.2532752,-96.023017,Closed by arrest,2014-09-17
39939,White,76,Female,Omaha,NE,41.2455801,-95.9961611,Closed by arrest,2014-09-18
39940,Black,16,Male,Omaha,NE,41.3275465,-95.9676307,Open/No arrest,2014-09-24
39941,Hispanic,23,Male,Omaha,NE,41.2240715,-95.9474219,Closed by arrest,2014-10-18
39942,White,18,Male,Omaha,NE,41.2827005,-96.0310189,Open/No arrest,2014-10-25
39943,Black,23,Female,Omaha,NE,41.302952,-95.981108,Closed by arrest,2014-11-04
39944,Black,27,Male,Omaha,NE,41.302952,-95.981108,Closed by arrest,2014-11-09
39945,Black,25,Male,Omaha,NE,41.2800868,-95.9629139,Open/No arrest,2014-12-21
39946,Black,27,Male,Omaha,NE,41.3004807,-95.9565557,Closed by arrest,2014-12-21
39948,Black,52,Male,Omaha,NE,41.2926146,-96.1251519,Closed without arrest,2015-01-03
39949,Black,26,Male,Omaha,NE,41.310418,-96.0688008,Closed by arrest,2015-01-03
39950,Black,26,Male,Omaha,NE,41.310418,-96.0688008,Closed by arrest,2015-01-03
39951,Black,29,Male,Omaha,NE,41.3002167,-95.9574599,Closed by arrest,2015-01-07
39952,White,20,Male,Omaha,NE,41.206924,-95.9470768,Closed by arrest,2015-01-22
39953,Black,19,Female,Omaha,NE,41.2766606,-95.9632499,Open/No arrest,2015-01-24
39954,Black,24,Female,Omaha,NE,41.2523634,-95.9979883,Open/No arrest,2015-01-24
39955,Black,26,Male,Omaha,NE,41.2766606,-95.9632499,Open/No arrest,2015-01-24
39956,Black,46,Male,Omaha,NE,41.306737,-95.9902029,Closed by arrest,2015-01-26
39957,Black,58,Male,Omaha,NE,41.2771795,-95.9653127,Closed by arrest,2015-03-06
39958,Black,44,Male,Omaha,NE,41.2029644,-95.9384215,Closed without arrest,2015-03-10
39959,Black,46,Male,Omaha,NE,41.3122928,-96.0728298,Closed without arrest,2015-03-14
39960,White,27,Male,Omaha,NE,41.2098228,-95.9440208,Closed by arrest,2015-03-29
39961,Black,30,Male,Omaha,NE,41.295674,-95.946114,Open/No arrest,2015-03-31
39962,Black,27,Male,Omaha,NE,41.2880457,-95.9534878,Open/No arrest,2015-05-05
39963,Black,27,Male,Omaha,NE,41.2880457,-95.9534878,Open/No arrest,2015-05-05
39964,White,45,Female,Omaha,NE,41.240716,-95.9210509,Closed by arrest,2015-05-06
39965,White,5,Male,Omaha,NE,41.240716,-95.9210509,Closed by arrest,2015-05-06
39966,White,31,Male,Omaha,NE,41.2183241,-95.9804674,Closed by arrest,2015-05-10
39967,White,29,Female,Omaha,NE,41.323469,-95.959371,Closed without arrest,2015-05-20
39968,Black,26,Male,Omaha,NE,41.2987464,-96.0245706,Closed by arrest,2015-05-28
39969,White,50,Male,Omaha,NE,41.2602823,-95.9943328,Closed by arrest,2015-05-30
39970,Black,36,Male,Omaha,NE,41.295679,-95.947309,Closed by arrest,2015-06-05
39971,White,54,Male,Omaha,NE,41.255185,-95.947273,Closed by arrest,2015-06-20
39972,White,28,Female,Omaha,NE,41.283531,-96.041809,Closed by arrest,2015-06-25
39973,Black,25,Male,Omaha,NE,41.2790705,-95.9630589,Open/No arrest,2015-06-28
39974,Black,31,Male,Omaha,NE,41.3176016,-95.9469509,Closed by arrest,2015-06-29
39975,Black,63,Male,Omaha,NE,41.2767133,-95.9503386,Open/No arrest,2015-07-15
39976,Black,27,Male,Omaha,NE,41.2894472,-95.9398337,Open/No arrest,2015-08-19
39977,Black,23,Female,Omaha,NE,41.290303,-95.9434,Open/No arrest,2015-08-06
39978,White,24,Male,Omaha,NE,41.251442,-95.9774578,Closed by arrest,2015-08-07
39979,Black,19,Male,Omaha,NE,41.3073854,-95.9733461,Closed by arrest,2015-08-08
39980,White,25,Male,Omaha,NE,41.2062517,-96.0711552,Closed by arrest,2015-08-24
39981,White,48,Male,Omaha,NE,41.225592,-96.010906,Closed by arrest,2015-08-29
39982,Black,58,Male,Omaha,NE,41.2829162,-95.9745092,Open/No arrest,2015-09-10
39983,Black,42,Male,Omaha,NE,41.2829162,-95.9745092,Open/No arrest,2015-09-10
39984,White,31,Female,Omaha,NE,41.2787162,-95.9704968,Closed by arrest,2015-10-02
39985,Black,54,Male,Omaha,NE,41.3070447,-95.9647578,Open/No arrest,2015-10-03
39986,Black,26,Male,Omaha,NE,41.3155297,-95.9808568,Closed by arrest,2015-10-10
39987,Black,23,Male,Omaha,NE,41.3155297,-95.9808568,Closed by arrest,2015-10-10
39988,Black,28,Male,Omaha,NE,41.2662989,-95.9340364,Open/No arrest,2015-11-01
39989,Black,21,Male,Omaha,NE,41.294129,-95.9769865,Open/No arrest,2015-11-28
39990,Black,22,Female,Omaha,NE,41.3192807,-96.0807786,Closed by arrest,2015-12-06
39991,Black,2,Female,Omaha,NE,41.3192807,-96.0807786,Closed by arrest,2015-12-06
39992,Black,18,Male,Omaha,NE,41.2781361,-95.9370672,Closed by arrest,2015-12-09
39993,Black,17,Male,Omaha,NE,41.2781361,-95.9370672,Open/No arrest,2015-12-09
39994,White,57,Female,Omaha,NE,41.3071219,-95.9706353,Closed by arrest,2015-12-12
39995,Black,24,Male,Omaha,NE,41.2945163,-96.0752583,Open/No arrest,2015-12-17
39996,Black,51,Male,Omaha,NE,41.2869509,-95.951747,Closed by arrest,2015-12-26
39997,Black,18,Male,Omaha,NE,41.2754067,-95.9510844,Closed by arrest,2015-12-27
39998,Black,4,Female,Omaha,NE,41.274413,-95.957997,Closed by arrest,2016-01-05
39999,Black,22,Male,Omaha,NE,41.280174,-95.9387074,Closed by arrest,2016-03-02
40000,Black,47,Male,Omaha,NE,41.2747069,-95.9470447,Closed by arrest,2016-04-16
40001,Black,52,Male,Omaha,NE,41.2747069,-95.9470447,Closed by arrest,2016-04-16
40002,White,71,Male,Omaha,NE,41.3263582,-95.9653697,Closed by arrest,2016-04-25
40003,Black,55,Female,Omaha,NE,41.297486,-95.9874042,Closed by arrest,2016-04-25
40004,Other,48,Male,Omaha,NE,41.2718111,-95.9751416,Closed by arrest,2016-05-06
40005,Black,22,Male,Omaha,NE,41.2014294,-95.9562928,Closed by arrest,2016-05-15
40006,Hispanic,18,Male,Omaha,NE,41.277861,-95.9373973,Closed by arrest,2016-05-16
40007,White,55,Male,Omaha,NE,41.3053448,-95.9827797,Closed by arrest,2016-05-19
40008,Black,40,Male,Omaha,NE,41.2815128,-95.9431031,Closed by arrest,2016-05-28
40009,Black,60,Female,Omaha,NE,41.2906973,-95.957676,Closed by arrest,2016-05-30
40010,White,25,Male,Omaha,NE,41.3123392,-95.9520033,Open/No arrest,2016-07-05
40011,Other,43,Female,Omaha,NE,41.30003,-96.009072,Closed by arrest,2016-07-05
40012,Black,49,Male,Omaha,NE,41.312307,-95.9539731,Closed by arrest,2016-07-07
40013,Black,38,Male,Omaha,NE,41.1983586,-95.9590844,Open/No arrest,2016-08-19
40014,Black,29,Male,Omaha,NE,41.2754354,-95.9579127,Open/No arrest,2016-09-04
40015,Black,37,Male,Omaha,NE,41.2987913,-96.0051661,Open/No arrest,2016-09-05
40017,Black,32,Male,Omaha,NE,41.2788485,-96.0367787,Open/No arrest,2016-10-19
40018,White,35,Female,Omaha,NE,41.313281,-95.9708819,Closed by arrest,2016-10-29
40019,Black,30,Male,Omaha,NE,41.2718136,-95.9571895,Open/No arrest,2016-10-30
40020,Black,23,Male,Omaha,NE,41.2003135,-95.9566125,Open/No arrest,2016-11-01
40021,Hispanic,32,Male,Omaha,NE,41.2625677,-95.9576076,Closed by arrest,2016-11-02
40022,Black,34,Male,Omaha,NE,41.3107842,-95.976085,Open/No arrest,2016-11-05
40023,Black,33,Male,Omaha,NE,41.3014291,-95.9445785,Open/No arrest,2016-11-06
40024,Black,16,Male,Omaha,NE,41.2923875,-95.9470008,Open/No arrest,2016-11-26
40025,White,42,Female,Omaha,NE,41.2657229,-96.0986649,Closed by arrest,2016-12-22
40026,White,50,Male,Omaha,NE,41.202209,-96.2004709,Closed by arrest,2016-12-23
40027,Black,27,Female,Omaha,NE,41.3015543,-95.961739,Open/No arrest,2017-01-11
40028,Black,15,Female,Omaha,NE,41.2816432,-95.9664578,Closed by arrest,2017-09-23
40029,Black,65,Female,Omaha,NE,41.2944555,-95.9688955,Closed by arrest,2017-12-26
40030,Black,18,Female,Omaha,NE,41.2944555,-95.9688955,Closed by arrest,2017-12-26
40031,Black,28,Male,Omaha,NE,41.3119365,-95.9667979,Closed by arrest,2017-01-11
40032,Black,25,Male,Omaha,NE,41.2993633,-95.975368,Closed by arrest,2017-03-06
40033,Black,19,Male,Omaha,NE,41.2833147,-95.9422144,Open/No arrest,2017-03-28
40034,Black,21,Male,Omaha,NE,41.3175701,-95.9712214,Closed by arrest,2017-05-24
40035,Black,32,Male,Omaha,NE,41.2123811,-96.0045828,Open/No arrest,2017-09-18
40036,Black,35,Male,Omaha,NE,41.2966539,-95.9503632,Open/No arrest,2017-10-21
40037,Black,21,Male,Omaha,NE,41.272669,-95.95244,Open/No arrest,2017-11-05
40038,Black,56,Male,Omaha,NE,41.3007009,-95.968234,Open/No arrest,2017-11-05
40039,Black,32,Male,Omaha,NE,41.1983138,-95.9880291,Closed by arrest,2017-12-06
40040,Black,70,Male,Omaha,NE,41.2944555,-95.9688955,Closed by arrest,2017-12-26
40041,Hispanic,21,Male,Omaha,NE,41.2171561,-95.9665932,Closed by arrest,2017-05-13
40042,Hispanic,43,Male,Omaha,NE,41.3105004,-95.9507761,Open/No arrest,2017-06-17
40043,Hispanic,39,Male,Omaha,NE,41.2379631,-95.9438814,Closed by arrest,2017-07-25
40044,Hispanic,29,Male,Omaha,NE,41.2983889,-95.9572198,Closed by arrest,2017-11-09
40045,White,23,Female,Omaha,NE,41.2950484,-95.9530736,Closed by arrest,2017-01-26
40046,White,32,Female,Omaha,NE,41.277867,-95.936284,Closed by arrest,2017-05-31
40047,White,0,Female,Omaha,NE,41.2759278,-95.9827206,Closed by arrest,2017-10-17
40048,White,40,Male,Omaha,NE,41.293527,-96.1287251,Closed by arrest,2017-01-07
40049,White,20,Male,Omaha,NE,41.3056318,-95.9520147,Closed by arrest,2017-04-02
40050,White,29,Male,Omaha,NE,41.2713079,-95.9496819,Closed by arrest,2017-04-16
40051,White,29,Male,Omaha,NE,41.2985964,-96.013326,Closed by arrest,2017-04-20
40052,White,40,Male,Omaha,NE,41.2825338,-96.0303978,Closed by arrest,2017-07-07
40053,White,36,Male,Omaha,NE,41.2800153,-95.939633,Open/No arrest,2017-09-05
40054,Unknown,44,Male,Omaha,NE,41.1959767,-95.9921051,Open/No arrest,2017-06-18
40055,Unknown,0,Male,Omaha,NE,41.2135745,-95.9396707,Closed by arrest,2017-08-25
40056,Black,45,Male,Philadelphia,PA,39.9961426,-75.1135985,Closed by arrest,2016-09-04
40057,Black,17,Male,Philadelphia,PA,39.9445371,-75.2286938,Closed by arrest,2016-12-24
40058,White,22,Female,Philadelphia,PA,39.986769,-75.1100852,Closed by arrest,2015-07-30
40059,Black,37,Male,Philadelphia,PA,39.998566,-75.1091799,Closed by arrest,2016-07-03
40060,Black,25,Male,Philadelphia,PA,39.964808,-75.1572154,Closed by arrest,2016-08-20
40061,Hispanic,49,Male,Philadelphia,PA,39.9973764,-75.1384229,Closed by arrest,2016-12-13
40062,Black,48,Female,Philadelphia,PA,40.0086138,-75.1430869,Closed by arrest,2016-07-21
40063,Black,21,Male,Philadelphia,PA,40.0277456,-75.1168808,Closed by arrest,2016-06-16
40064,Black,22,Male,Philadelphia,PA,40.0167632,-75.1393494,Closed by arrest,2016-10-12
40065,Black,41,Male,Philadelphia,PA,39.995384,-75.110136,Closed by arrest,2017-01-01
40066,White,81,Female,Philadelphia,PA,39.97121,-75.146142,Closed by arrest,2016-12-24
40067,Black,33,Male,Philadelphia,PA,40.0279128,-75.2073402,Closed by arrest,2016-12-27
40068,Black,2,Male,Philadelphia,PA,39.9958254,-75.1185391,Closed by arrest,2016-11-30
40069,Black,32,Male,Philadelphia,PA,39.9725484,-75.2300017,Closed by arrest,2015-05-18
40070,Black,45,Male,Philadelphia,PA,40.015961,-75.150079,Closed by arrest,2016-12-16
40071,Black,31,Male,Philadelphia,PA,39.9695115,-75.211542,Closed by arrest,2016-09-05
40072,Hispanic,18,Female,Philadelphia,PA,39.9959625,-75.1199931,Closed without arrest,2015-03-20
40073,Black,54,Male,Philadelphia,PA,39.9706249,-75.1629957,Closed by arrest,2016-12-13
40074,Black,27,Male,Philadelphia,PA,40.0024939,-75.1472533,Closed by arrest,2015-12-02
40075,White,14,Male,Philadelphia,PA,40.0293357,-75.0657559,Closed by arrest,2016-11-28
40076,Black,22,Male,Philadelphia,PA,39.9891467,-75.2391176,Closed by arrest,2015-06-09
40077,White,43,Male,Philadelphia,PA,40.1280665,-75.0154187,Closed by arrest,2016-11-20
40078,Black,23,Male,Philadelphia,PA,40.0063954,-75.1535555,Closed by arrest,2016-11-22
40079,Hispanic,30,Male,Philadelphia,PA,40.032481,-75.1058464,Closed by arrest,2016-08-29
40080,Hispanic,16,Male,Philadelphia,PA,39.9833243,-75.1249605,Closed by arrest,2016-11-10
40081,Black,47,Male,Philadelphia,PA,39.9988743,-75.1666916,Closed by arrest,2016-10-27
40082,Hispanic,26,Male,Philadelphia,PA,39.9977694,-75.1255832,Closed by arrest,2016-04-10
40083,Black,19,Male,Philadelphia,PA,39.9941177,-75.1246054,Closed by arrest,2016-10-17
40084,Black,29,Male,Philadelphia,PA,40.0155575,-75.0769028,Closed by arrest,2016-02-03
40085,Black,54,Male,Philadelphia,PA,39.9278065,-75.1825924,Closed by arrest,2015-02-23
40086,Black,30,Male,Philadelphia,PA,39.9329129,-75.181888,Closed by arrest,2016-04-11
40087,Black,64,Male,Philadelphia,PA,40.0409188,-75.1643685,Closed by arrest,2016-09-13
40088,Black,26,Male,Philadelphia,PA,39.9310059,-75.228087,Closed by arrest,2016-10-11
40089,Black,42,Male,Philadelphia,PA,40.0208345,-75.138478,Closed by arrest,2016-09-29
40090,Black,25,Female,Philadelphia,PA,39.9617037,-75.2184788,Closed without arrest,2016-09-17
40091,White,68,Female,Philadelphia,PA,40.0866602,-74.9738341,Closed without arrest,2016-09-13
40092,Black,21,Male,Philadelphia,PA,39.977521,-75.1835834,Closed without arrest,2015-01-11
40093,Black,29,Male,Philadelphia,PA,39.9640627,-75.1995426,Open/No arrest,2016-08-31
40094,Black,52,Female,Philadelphia,PA,40.0247555,-75.1367796,Closed by arrest,2016-09-05
40095,Black,46,Male,Philadelphia,PA,39.9933781,-75.152122,Closed by arrest,2016-09-02
40096,Hispanic,17,Male,Philadelphia,PA,40.0205539,-75.1178814,Closed by arrest,2016-04-24
40097,Black,25,Male,Philadelphia,PA,40.0303748,-75.1659226,Closed by arrest,2016-08-02
40098,Hispanic,46,Male,Philadelphia,PA,39.9962615,-75.1472854,Closed by arrest,2016-08-10
40099,Black,64,Male,Philadelphia,PA,39.9945022,-75.1455221,Open/No arrest,2016-07-15
40100,Black,45,Male,Philadelphia,PA,40.0354356,-75.0888319,Closed by arrest,2016-08-08
40101,White,28,Male,Philadelphia,PA,39.9133138,-75.1600756,Closed by arrest,2016-08-08
40102,Black,22,Male,Philadelphia,PA,39.952684,-75.237576,Closed without arrest,2015-06-02
40103,Black,50,Male,Philadelphia,PA,39.934589,-75.183301,Closed by arrest,2016-07-31
40104,Black,24,Female,Philadelphia,PA,40.0251799,-75.1617719,Closed by arrest,2016-07-29
40105,Black,23,Male,Philadelphia,PA,39.9227056,-75.1874022,Closed by arrest,2016-07-30
40106,Black,23,Male,Philadelphia,PA,40.056941,-75.145988,Closed by arrest,2015-07-16
40107,Hispanic,22,Male,Philadelphia,PA,39.9887981,-75.108298,Closed by arrest,2016-07-26
40108,Black,24,Male,Philadelphia,PA,39.9568065,-75.1388856,Closed by arrest,2016-07-25
40109,Black,22,Male,Philadelphia,PA,39.996874,-75.113187,Closed by arrest,2016-07-21
40110,Black,15,Male,Philadelphia,PA,39.9443441,-75.2448869,Closed by arrest,2016-07-12
40111,Hispanic,20,Male,Philadelphia,PA,40.019663,-75.072733,Closed by arrest,2016-06-09
40112,Black,25,Male,Philadelphia,PA,39.9955746,-75.150367,Closed by arrest,2015-03-09
40113,White,34,Male,Philadelphia,PA,40.0362404,-75.0415143,Closed by arrest,2016-07-16
40114,Black,18,Male,Philadelphia,PA,40.0114495,-75.1771029,Closed without arrest,2011-02-07
40115,Black,36,Male,Philadelphia,PA,39.993153,-75.1849124,Closed by arrest,2007-10-04
40116,Black,48,Male,Philadelphia,PA,40.0122164,-75.1521267,Closed by arrest,2015-12-10
40117,Hispanic,37,Male,Philadelphia,PA,39.995263,-75.129532,Closed without arrest,2016-03-24
40118,Black,24,Male,Philadelphia,PA,39.9800681,-75.2426095,Closed by arrest,2016-07-01
40119,Black,30,Male,Philadelphia,PA,40.012396,-75.1806514,Closed without arrest,2016-03-08
40120,White,42,Female,Philadelphia,PA,40.0580181,-75.0148758,Closed by arrest,2016-06-26
40121,Black,50,Male,Philadelphia,PA,39.9405389,-75.2189054,Closed by arrest,2016-06-26
40122,Black,26,Male,Philadelphia,PA,39.9785782,-75.253361,Closed by arrest,2016-06-18
40123,Black,26,Female,Philadelphia,PA,40.0483419,-75.2056662,Closed by arrest,2016-06-17
40124,Black,30,Male,Philadelphia,PA,39.9954143,-75.1533221,Closed by arrest,2016-05-12
40125,Black,31,Male,Philadelphia,PA,39.9932508,-75.179904,Closed by arrest,2016-03-08
40126,Black,41,Male,Philadelphia,PA,40.024608,-75.095583,Closed by arrest,2014-08-23
40127,Black,27,Male,Philadelphia,PA,39.9952474,-75.1773223,Closed by arrest,2016-03-09
40128,White,78,Male,Philadelphia,PA,39.9226468,-75.2278757,Closed by arrest,2016-06-01
40129,Black,37,Male,Philadelphia,PA,39.9915675,-75.1024514,Closed by arrest,2013-08-06
40130,Black,86,Female,Philadelphia,PA,39.9998147,-75.1692216,Closed by arrest,2016-06-01
40131,Black,1,Female,Philadelphia,PA,40.0403561,-75.1429223,Closed by arrest,2016-06-01
40132,Black,49,Male,Philadelphia,PA,39.9623771,-75.2447298,Closed by arrest,2016-02-08
40133,Black,49,Male,Philadelphia,PA,39.9671303,-75.19516,Closed by arrest,2016-05-15
40134,Black,28,Male,Philadelphia,PA,40.0189,-75.0594765,Closed by arrest,2016-05-18
40135,Black,19,Male,Philadelphia,PA,40.0168892,-75.0840547,Closed by arrest,2016-03-17
40136,Hispanic,27,Female,Philadelphia,PA,39.9984441,-75.1199244,Closed by arrest,2016-05-09
40137,Hispanic,3,Male,Philadelphia,PA,40.0441911,-75.1227522,Closed by arrest,2016-05-05
